"year","stco","gddm60","gddm59","gddm58","gddm57","gddm56","gddm55","gddm54","gddm53","gddm52","gddm51","gddm50","gddm49","gddm48","gddm47","gddm46","gddm45","gddm44","gddm43","gddm42","gddm41","gddm40","gddm39","gddm38","gddm37","gddm36","gddm35","gddm34","gddm33","gddm32","gddm31","gddm30","gddm29","gddm28","gddm27","gddm26","gddm25","gddm24","gddm23","gddm22","gddm21","gddm20","gddm19","gddm18","gddm17","gddm16","gddm15","gddm14","gddm13","gddm12","gddm11","gddm10","gddm9","gddm8","gddm7","gddm6","gddm5","gddm4","gddm3","gddm2","gddm1","gdd0","gddp1","gddp2","gddp3","gddp4","gddp5","gddp6","gddp7","gddp8","gddp9","gddp10","gddp11","gddp12","gddp13","gddp14","gddp15","gddp16","gddp17","gddp18","gddp19","gddp20","gddp21","gddp22","gddp23","gddp24","gddp25","gddp26","gddp27","gddp28","gddp29","gddp30","gddp31","gddp32","gddp33","gddp34","gddp35","gddp36","gddp37","gddp38","gddp39","gddp40","gddp41","gddp42","gddp43","gddp44","gddp45","gddp46","gddp47","gddp48","gddp49","gddp50","gddp51","gddp52","gddp53","gddp54","gddp55","gddp56","gddp57","gddp58","gddp59","gddp60"
2018,53073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76376747395606e-06,3.45708929770128e-05,0.000143587126492119,0.000346797986039594,0.0274470133539578,0.198468907957976,0.582302779534383,0.962141258776502,1.62318845945497,2.16011722754683,2.66974006011833,3.38414976723924,4.79173594241216,6.13192201400464,7.65222165450176,8.26995608714963,8.20631815897109,9.02826649355822,9.04948704155652,9.70208247769148,10.2295062462107,10.306655343339,10.2715946775337,9.84973256318413,9.93268460934967,8.89939003467646,7.95324415655569,7.41654012405901,6.39651956952457,5.23788570538248,4.27829562302653,4.02311829391337,3.35464922199003,3.05010749067066,2.80152875270243,2.37321919474954,1.55676369475519,0.858045312699893,0.43481664986044,0.234938328174201,0.076226247999117,0.0244630960424603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,53009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8431645430271e-05,0.000131808893775908,0.00237295859047999,0.0816038738698047,0.451250688558437,0.836148065071191,1.2393159186188,1.86632304547717,2.69135982691801,3.40146003462274,4.61829013793018,6.1097417573782,7.77643804676503,8.52060061983384,9.52029628725691,10.0209560638996,10.7594744411363,10.6171205451618,10.97263347351,11.0549800497334,11.4728844126028,11.497201019819,10.4490269483826,9.72333834843116,8.38382153294448,7.12432806902091,5.68623561114234,4.86240026428582,3.84756757761859,3.06778174009224,2.43522640597737,1.83249827676453,1.39738291350026,0.910511421481847,0.48459276576562,0.201306898512186,0.0667397055385807,0.0153630576615736,0.000872954047987568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,53055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192492834037359,0.235013791565915,0.554219461195094,1.03481252392834,1.69001665322671,2.59534060329762,3.44889135226345,4.94524901023047,6.83203635072027,8.4032329083731,8.97740647443644,9.70843366032491,10.8415565395677,10.6263348944637,11.8602877694457,10.8941288558053,10.4716519732732,10.8624720293205,11.34070577214,11.0017553108455,10.0026078343755,8.54625684611002,7.43113902261666,5.65195668492704,4.23653839886652,3.72401314914128,2.83833619857598,2.1542629687966,1.63876529496676,1.01986474584525,0.355501769764194,0.0579618681865173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,53047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28540619946436e-06,0.000127225851171304,0.00185247505767331,0.00939054781911814,0.0291877433867494,0.0949017732646696,0.232970755222932,0.423753984925006,0.617648052606926,0.855131501613627,1.31329335181778,1.88876659139431,2.52761982834766,3.04611238662477,3.46974573556295,3.54298181692798,3.88312585254528,4.20631822116115,4.66541939116554,4.97849225647401,5.38197357116722,5.74530661837839,6.12835760946973,6.21984241769557,6.49701281141243,6.47056890576531,6.49878484715056,6.51952443543876,6.54947712254567,6.64930659933088,6.80263048607511,6.94724542482935,6.95449749004243,6.90572615369647,6.82956804695549,6.64479497023794,6.39550221601264,6.00719637427431,5.32359505707601,4.92527558816628,4.26997877230789,3.78880920057345,3.2392088629827,2.62969222903033,2.29016088488042,1.87099676969809,1.47206511545441,0.972650763884326,0.724625688046182,0.419552954600706,0.123500915762756,0.0150258086045649,0.000704511278143015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,53057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32774894587872e-08,0.000136522599757184,0.00206813237648942,0.0158460948951292,0.112338462895413,0.491664213827771,0.800350465957853,1.35633324847223,2.10051329140958,2.76913323059803,3.62002961816539,4.95206525745286,6.13194918426097,7.99710516606491,8.36358256579794,9.01570231753806,9.81708497203168,10.3248594411055,10.2081447594222,10.4521443642142,10.6527208241371,10.1708863600224,10.2028839114555,10.1779167990737,8.77073513191702,8.19734787502061,7.40270371346273,6.63611960956892,4.88206365258615,3.99790020185469,3.55201278072014,3.26377393004306,2.84889277491835,2.07242832698952,1.46171197710387,0.712169142317215,0.287544345984733,0.110712465210597,0.0402438627267963,0.0176040901199238,0.00835699645779896,0.00176335122610871,0.000456534719748605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,53029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337140473454823,0.11145987941197,0.459206622943625,0.813155186322432,1.12873685212754,1.77145708071006,2.60362836308428,3.3109311374212,4.79686998511368,6.79278458625537,7.84709188093175,8.84742898472503,9.80264244369795,10.9311067017317,11.903025040096,12.2427546939121,12.638796383927,12.8208286306313,12.2263976199057,11.7369543691159,10.7792259932331,9.458960488579,7.82357983745375,6.36210536081478,4.63993532050251,3.53046612144734,2.85264375894779,2.42129211278647,1.67272696802139,0.907972816481281,0.471756673082078,0.205749017003248,0.0684194590274743,0.0154950061717798,0.00104321964900988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,53019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000414521244252061,0.0258085392563075,0.0999604268440714,0.227719403806672,0.46314073842324,0.719480709227127,0.995477161406606,1.48397076278056,2.07361349545535,2.68156864102951,3.33160415574189,4.00541991617397,4.44044220918205,4.59389745389985,4.84904291299234,5.26055929418712,5.55873928726063,5.8937696358028,6.06672602267173,6.46747071477828,6.87686644418896,7.01063872333729,6.79759712410581,6.64533142778785,6.54028557669374,6.56896762958313,6.62794646590941,6.65984339428993,6.54827440944656,6.39323984949661,6.38533710872851,6.3164588961795,6.0744549891606,5.67826049990092,5.31439773495651,4.87188828903239,4.29686520239971,3.83733061584824,3.3370724805399,2.92746186679599,2.50329537182315,2.02634583443123,1.46787232249196,1.1586881714486,0.808032706287549,0.516744959140736,0.284037130579924,0.177152395116353,0.0860196372006948,0.0237094897613823,0.000757251172502191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,53031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189132368213519,0.196918295878289,0.553466011800504,0.997860446462874,1.38043255532674,1.89404264389905,2.38476402789089,3.17593380866151,4.08631637822218,5.34773477285756,6.96417808175634,8.15280500054659,8.97192171513915,10.0187425446723,10.1875363344492,10.4524126034392,10.5452456959376,10.4672649197107,10.5511187313192,10.2280950083222,9.70580893928668,8.89255787934012,8.43158515029022,7.41238033858361,6.15446877817679,5.41194786996227,4.49361581174472,3.74874875010797,3.19617059715839,2.69519547295513,2.48584815760448,1.99265723918977,1.36277641070769,0.890277095143495,0.376502755889189,0.151997317878343,0.0216614710445179,9.71518232701808e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,53061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7961013374759e-05,0.00011479044438229,0.000396661409024129,0.00119939419717281,0.0103531479601909,0.114869252108345,0.368555820447442,0.763825093838256,1.15947615660622,1.70541260827136,2.25798476743596,2.88526259409945,3.85277065783237,5.0205397078387,6.61109478369438,7.96570689624269,8.05587839955128,8.75866490338997,9.1025629303523,9.10339702156342,9.67476282165968,9.92663931171699,9.9138150388358,10.1669219509275,9.91528812275597,9.09982940975306,8.78012462451658,7.64320656158422,7.1869809502872,6.51815260723704,5.38547124135042,4.44974891691882,3.63687171088731,3.19178100837014,3.03315128887914,2.79466788864478,2.21929740691521,1.57583254633303,0.730793768038136,0.304157822249257,0.0924338536288725,0.0162258084741692,0.00493681375024943,0.000705222192687836,0.0001197557974014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,53065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34098568411501e-05,0.000134375428006064,0.00162730330086312,0.0255751170409139,0.0948852175831192,0.21666283229968,0.365156039500797,0.579288936372514,0.947755456607023,1.37484605448332,1.87298334973531,2.43041630795822,2.97127050803867,3.61287917994709,4.16213420183766,4.53861865663569,5.14955444470951,5.47089687005131,6.08710067210963,6.29435164639689,6.09166928005281,6.57026266236652,7.10732947123023,7.09477942956875,6.81815577208189,6.38501177174309,6.22242056248387,6.43796650867518,6.31525207246596,6.39367684156685,6.28730124385319,6.46457942475105,6.22486738595931,6.02825419868467,6.01404134377628,5.99474339256269,5.63374756622406,5.01815367432484,4.28755614357556,3.66909347177464,3.1059417061002,2.82936193716198,2.53776817291949,2.2811854684714,2.05652932609136,1.40678798084742,0.954759488839056,0.620433834815499,0.424988300739115,0.236939892066301,0.203050259917498,0.0872408344161607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,53007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02850795434852e-07,6.3455404537014e-05,0.000267585908815435,0.000634116042565634,0.00140339808110829,0.00421862704063569,0.0301988999476127,0.134458128956047,0.352582678220202,0.682697766976654,1.08557772886852,1.52003296664477,2.02399946028891,2.60047700651805,3.34357547084722,3.92220366119231,4.31526686210671,4.50920594308433,4.89744076566032,5.2370840055305,5.53887012140572,5.72745646172396,6.20493457222822,6.53854084362277,6.57362907879646,6.59416735763641,6.43959126342574,6.31616124654734,6.54069632058664,6.87531045468448,7.12433004718265,7.37804206350887,7.25044907574803,6.93440958575118,6.87165372151369,6.82863727008869,6.51411970925573,5.86725541596424,5.09972073328445,4.62825050263248,4.38554019057984,3.96700448852119,3.0741012355668,2.32187820048199,2.1347484278995,1.92056426308763,1.38048010071781,1.04965891408518,0.800437925431164,0.37973421578902,0.0682256514634844,0.0100112106180103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,53051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19265776724406e-05,0.00011653209033759,0.000226596678413989,0.0005140962046483,0.00148967048986529,0.00255153702013051,0.00579286696606154,0.0195511643931282,0.0753950564874929,0.236244195799301,0.490040333374873,0.725150998244269,1.13419855734668,1.52697897899817,2.21018297263845,2.85077866271859,3.4142310232529,4.20513018246135,4.84862109246075,5.1070681079197,5.39782162547322,6.13144887949377,6.17287243066163,6.16135031470265,6.64488989945185,6.61745585011402,6.75374187710782,7.08237657861661,6.66021832208498,6.34495180977186,6.13537274849695,6.14786511195051,6.275850036463,6.48202935985413,6.31568278969371,6.1544468000945,5.85593961072658,5.97289081903302,5.65686945904455,5.63937634897998,5.35210492587817,4.76005447468789,4.03203136949199,3.33068842004064,3.14247576884322,2.80055576913614,2.41467207039258,2.13452336013332,1.68861674217506,1.09593936437144,0.717003901340426,0.45038904753111,0.196252227959026,0.189500435931649,0.164505920248353,0.0729309779008564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,16021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00968852378034077,0.0517137692955643,0.170472634626481,0.443562535636832,0.73190250689097,1.3304836576238,1.79239397181889,2.50961657522455,3.37378602863859,4.0587669853185,4.9393400727696,5.63090225732635,5.40796118250831,5.28942118551052,5.72854352875258,5.7154205648537,5.46922209824689,5.9279816539645,6.39149835794575,6.94496063005538,7.03852751155752,6.6152184904417,6.83815529968689,6.77171316133808,6.98244740536016,6.75823253939195,6.45247227027462,6.40571884376363,6.43129038139341,6.42319612752795,6.00012382318259,5.73765153043902,5.50856827118884,4.94022657645368,4.36066282206351,3.90342198532508,3.64643032711424,2.89615974878524,2.57423715217156,2.07546685403328,1.55235324147458,1.04443488581712,0.661419253851452,0.174658215631564,0.0695031161867507,0.0949303651139515,0.0949314186151782,0.0302033594090248,6.30161930730585e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
